"CH1","CH2","CH3","CH4","CH5","CH6","CH7","CH8","CH9","CH10","CH11","CH12","CH13","CH14","CH15","CH16","CH17","CH18","CH19","CH20","CH21","CH22","CH23","CH24"
2.7918,1.8136,2.9934,2.4204,0.6056,3.0368,1.8335,3.6195,2.5531,1.8896,3.7939,2.6906,1.7179,2.9263,-0.11051,2.5202,4.3176,1.0951,3.4517,0.69998,4.1841,3.623,4.293,5.5987
3.0812,2.0729,3.1901,2.444,0.93916,2.9239,1.833,3.6205,2.2908,1.9957,3.9891,2.8358,1.6584,3.2675,-0.1861,2.6376,4.5586,1.1554,3.5062,-0.24456,4.0812,3.0803,3.8787,5.1717
3.25,2.3611,3.2377,2.6504,1.3947,2.7519,2.3366,3.4025,2.4485,2.4903,3.7557,2.8124,0.96715,3.4343,-0.50138,2.5426,4.7053,0.76712,3.0934,-0.87494,3.8675,3.3458,2.8344,4.6895
2.9938,2.2364,3.0924,2.4988,1.653,2.589,2.6764,3.4373,2.8138,3.3115,4.0513,3.6386,1.1284,3.0039,-0.78737,2.4047,4.2488,1.2214,2.7917,0.17657,3.5804,3.0549,2.9315,5.0991
2.5196,2.0195,2.762,2.1578,2.1081,2.2129,2.7991,3.0755,2.748,3.5464,3.8692,4.3535,0.96241,2.5948,-0.61464,1.9667,3.7798,1.18,2.5757,0.42917,3.2809,2.7195,3.4619,5.2215
2.2002,1.6266,2.6094,1.7488,1.9751,2.0349,2.1539,3.0211,2.3159,2.3147,3.3718,3.0947,0.67963,2.3873,-0.34749,1.6662,3.5189,0.8028,2.143,-0.22045,2.9798,2.5334,3.4274,5.1712
2.1252,1.2454,2.5954,1.7203,1.6571,1.9452,1.5483,3.2017,2.0828,1.2141,3.4744,1.7843,0.61516,1.9894,-0.14579,1.5977,3.1264,0.6688,2.0627,0.013352,2.9311,2.5749,2.9284,4.7427
1.9433,1.1275,2.2621,1.5127,1.5316,1.7506,1.3533,3.0955,1.7475,1.1973,3.5017,0.85771,-0.10511,1.3659,-0.71672,1.2072,2.4416,0.22806,1.7742,-0.32746,2.6437,2.3403,2.4282,3.7699
1.7994,1.135,1.9088,1.5522,1.2319,1.5166,0.98792,2.8684,2.0589,0.62661,3.7745,0.93704,-0.29119,1.1336,-0.91392,0.99178,2.0232,-0.50072,1.4884,-1.7259,2.5438,1.8954,2.4228,4.2019
1.589,1.4363,1.6653,1.7368,1.5957,1.2693,1.8705,2.5009,2.3782,1.7269,3.4724,1.9163,-0.39625,1.0762,-0.72174,0.93566,1.7955,-0.74258,1.4824,-1.0364,2.4155,2.0991,1.9465,3.8704
1.3501,1.5257,1.4923,1.6149,1.8127,1.2283,2.371,2.5351,2.1972,2.1631,3.2337,2.2556,-0.65837,0.90388,-0.88009,0.80922,1.5736,-0.51983,1.5086,-0.56975,2.0166,2.021,1.5559,3.8217
1.8377,1.807,2.0996,1.9242,1.9283,1.7303,2.5445,3.0084,2.3069,2.0041,3.3702,2.0417,-0.30285,1.3423,-0.73996,1.3656,2.3428,-0.024028,2.1885,-0.52428,2.6536,1.9343,2.1757,4.3053
2.2281,2.0622,2.2478,2.3438,1.9447,2.2485,2.9422,3.1845,2.6592,1.8448,3.2586,1.7011,-0.12699,1.7568,-0.63585,1.7374,2.7958,-0.097684,2.4171,-0.57995,2.9552,1.9627,2.6677,4.7239
2.2442,2.2797,2.0108,2.3802,1.5301,2.6178,3.029,3.2422,2.6667,1.8744,2.9115,1.0076,-0.28189,1.6706,-0.89005,1.6707,2.9246,-0.19256,2.3703,-0.65623,3.128,2.6601,2.9458,4.9983
1.8871,2.1854,1.2536,1.8692,1.2381,2.4777,2.5984,2.5484,2.3602,1.2083,2.6479,1.5294,-0.66728,1.2112,-1.0252,1.0769,2.196,-0.13095,2.4597,-0.11277,1.7164,2.2864,1.753,3.4693
1.449,1.5716,1.1785,1.5396,0.81643,2.0797,1.9317,2.2239,2.3727,0.4246,2.5185,1.2804,-1.4216,0.64298,-1.32,0.43356,1.2715,-0.36429,1.8585,0.29351,0.17683,1.504,0.013062,1.3545
1.6096,1.9399,1.6046,1.8792,1.0509,1.7586,2.3794,1.3844,2.6582,1.1038,2.6899,1.3635,-1.7332,0.65857,-1.4591,0.18152,1.34,-0.83702,1.4419,0.24719,0.1336,1.7094,-0.35409,1.6445
2.0414,2.1613,1.9469,1.8886,1.0852,2.2269,2.1466,1.769,2.6968,1.4436,2.8275,0.83771,-1.3738,1.0125,-1.3279,0.40146,1.8738,-0.48967,1.5507,0.29498,0.074059,1.7317,-0.20725,1.6175
2.2093,2.48,2.1851,2.0597,1.1735,2.4632,2.1413,1.9,2.1739,1.039,2.2731,0.74817,-0.84687,1.4871,-1.111,0.83106,2.1957,-0.1521,1.7785,0.10551,0.42946,1.4638,-0.17445,1.7415
2.0415,2.6706,1.934,1.8674,1.4097,2.3015,2.2448,1.5978,1.9454,1.6279,2.185,0.91926,-0.97367,1.3267,-1.3153,0.94038,2.0577,-0.23423,2.0473,0.0047999,0.19082,1.2143,-0.70938,1.4086
2.0589,2.7246,2.0081,1.7847,1.853,2.2498,2.5329,1.7439,1.974,2.2769,1.9735,0.91021,-1.0759,1.211,-1.572,0.94713,2.0845,-0.29066,2.0365,-0.071057,0.27992,1.6242,-0.68829,1.2071
2.0695,2.7958,1.8413,1.6403,2.2731,2.072,2.6614,1.7067,1.8341,2.4839,1.8514,0.94117,-1.2838,1.0875,-1.7171,0.80314,1.9073,-0.48055,1.5814,-0.51475,-0.028843,1.6685,-1.0096,1.2574
1.8839,2.0068,1.6127,1.3119,2.0723,1.8419,1.9829,1.6358,1.5095,1.5338,1.6614,0.44877,-1.3435,0.76913,-1.8896,0.38419,1.3024,-0.73241,1.118,-0.90739,-0.40145,0.66393,-1.2942,0.82575
1.7711,1.5159,1.7066,1.3136,2.0564,1.4739,1.6345,1.537,1.2787,1.3888,1.5556,0.2645,-1.5134,0.64666,-2.2382,0.34903,1.2172,-0.79941,0.85438,-1.0871,-0.99495,0.49361,-1.1165,0.45308
1.9378,1.5266,1.5915,1.3071,2.1252,1.3943,1.907,1.5105,1.2453,1.823,1.7321,0.45437,-1.5221,0.88978,-2.0047,0.23814,1.1111,-0.25943,0.93132,-0.54161,-0.86094,1.1729,-0.83633,0.72301
2.0938,1.4689,1.4258,1.1287,1.602,1.4823,1.5077,1.733,1.0347,1.4946,1.8765,0.21719,-1.2586,1.283,-1.7137,0.081803,1.5352,-0.28506,1.1309,-0.43932,-0.49312,2.1989,-1.2006,1.0333
2.2784,1.9287,1.9753,1.3381,1.1082,1.7627,1.4203,2.3662,1.3108,1.6372,1.9472,0.09357,-1.075,1.5902,-2.3633,0.24063,2.01,-0.68838,0.73697,-0.80066,-0.72006,1.71,-1.1558,0.79389
2.2813,2.5138,2.1418,1.3698,1.0423,2.0905,1.76,2.6117,1.2884,1.6824,2.2342,-0.32707,-0.12489,1.9414,-1.7163,0.49931,2.0345,-0.16387,0.45465,0.26949,-0.73353,1.1538,-0.65998,0.47656
2.0804,2.7417,1.7651,1.2647,1.7224,1.8425,2.3283,2.0985,1.1255,2.5177,1.4699,0.12434,-0.17431,1.9282,-0.78496,0.4694,1.9494,-0.23173,0.69123,0.80437,-0.84631,1.3259,-1.0062,0.43181
1.742,2.6423,1.7727,0.8256,1.2278,1.8825,2.2273,2.0228,1.2143,2.3818,1.5431,0.19241,0.15947,1.5624,-0.32735,0.22542,1.286,0.055892,0.89341,0.8928,-0.57208,1.245,-0.98513,0.636
1.111,2.5412,0.90465,0.31523,0.7528,1.2897,1.9834,1.5506,0.84447,2.3277,0.95184,0.16935,-0.046892,1.0073,-0.34567,-0.15962,0.36484,0.0072227,0.36123,0.67746,-0.71079,0.4615,-0.55324,-0.078527
0.7865,2.1182,0.26339,-0.14621,0.45657,0.80981,1.463,0.93555,0.26308,2.1663,0.47169,-0.60594,-1.1843,0.60646,-0.92612,-0.51456,0.14662,-0.36392,0.36941,0.71977,-1.128,-0.10946,-0.73968,-0.12182
0.56101,1.5519,-0.016004,-0.64241,0.11797,0.51814,0.7077,0.907,0.20184,1.3649,0.80131,-1.1299,-1.9376,0.11691,-1.7376,-1.0526,-0.24717,-0.60331,0.30617,0.53359,-1.5458,0.13039,-1.0781,-0.47146
0.55021,1.1807,-0.36164,-1.0037,-0.49867,0.35141,0.2422,1.2409,-0.081938,0.55472,1.0359,-1.3313,-2.1932,0.25872,-2.0198,-1.5387,-0.089729,-1.0295,-0.10342,-0.01999,-1.7094,0.89166,-1.2349,-0.34543
0.56374,0.52368,-0.38454,-1.0594,-1.3928,0.54843,-0.29024,1.2293,-0.020217,-0.72279,0.77286,-1.0291,-2.6756,0.24425,-2.8063,-1.561,-0.20103,-1.9451,-0.06521,-1.8083,-1.6187,0.23885,-1.54,-0.10278
0.54653,0.56532,-0.10257,-0.97765,-1.264,0.61144,-0.086744,1.1496,0.45045,-0.98697,1.2479,-1.6126,-2.3946,0.70667,-2.8486,-1.2718,-0.098059,-2.095,-0.24555,-1.8699,-1.2626,0.20932,-1.2295,-0.48374
0.62724,0.99432,-0.32971,-0.95705,-1.1947,0.3494,0.0071166,0.78637,0.41581,-0.5242,1.2641,-1.0592,-2.2807,0.85635,-2.6257,-1.1841,-0.28701,-2.0758,-0.50357,-2.2137,-1.1825,0.48586,-1.0093,-0.12493
0.19348,0.63997,-0.78067,-1.0877,-0.85177,-0.17694,0.10772,0.020379,-0.051216,-0.0095092,0.22034,-1.1971,-2.975,0.1683,-2.903,-1.4078,-0.80681,-1.9989,-0.55055,-1.7098,-1.8053,-0.049037,-1.2029,-0.75084
0.051856,0.0017484,-0.68404,-1.2491,-1.3114,-0.2893,-0.37933,0.064299,-0.24223,-0.67959,0.32545,-1.0675,-3.3125,-0.31243,-3.3409,-1.5959,-1.0837,-2.1727,-1.0887,-1.6619,-2.2765,-0.42099,-1.6955,-0.7462
-0.28129,-0.62102,-0.73535,-1.5688,-1.7138,-0.5384,-1.2439,0.03627,-0.54297,-2.0469,0.11252,-2.1023,-2.7312,-0.42855,-3.0298,-1.6218,-1.3549,-2.013,-1.4967,-1.5683,-2.3846,-0.33441,-1.8763,-1.009
-0.10614,-0.45232,-0.78776,-1.4561,-2.2279,-0.552,-1.4063,0.036642,-0.60011,-1.929,0.48173,-1.7794,-2.1611,0.16977,-2.6905,-1.2304,-0.914,-2.1076,-1.3647,-1.6316,-2.1429,-0.33985,-1.9275,-1.1432
0.064354,-0.16394,-0.69116,-1.5367,-3.0513,-0.40913,-2.2449,0.24802,-0.41899,-2.7699,0.31291,-2.2649,-1.8028,0.54362,-2.6278,-0.97416,-0.85478,-2.3569,-1.3692,-2.2955,-1.8525,-0.48231,-1.7969,-0.8606
0.21412,0.11155,-0.71124,-1.8639,-2.5961,-0.30579,-2.4693,0.24396,-0.30119,-3.1816,0.52716,-2.4479,-1.3919,0.66901,-2.257,-0.73141,-0.69131,-2.2286,-1.2408,-2.1757,-1.6434,-0.45503,-1.2746,-0.6263
-0.11012,-0.28093,-0.98013,-1.9675,-1.8098,-0.61106,-2.2258,-0.36551,-0.7922,-2.8448,0.37404,-2.0571,-2.0778,0.18189,-2.4875,-0.88891,-0.91422,-2.3442,-1.8017,-2.2907,-2.1518,-0.99493,-1.6643,-1.2082
-0.47916,-0.65777,-0.97957,-2.305,-1.3583,-1.0528,-2.412,-0.56993,-1.1217,-2.8209,-0.041278,-1.9968,-2.2484,-0.47343,-2.3311,-1.1867,-1.4163,-1.7248,-2.0494,-1.9913,-2.3314,-1.5097,-1.7251,-1.9345
-0.85848,-0.81351,-1.2773,-2.3531,-1.0976,-1.1606,-2.4799,-0.70243,-1.124,-3.0917,0.099427,-1.6074,-2.3663,-0.75405,-2.5214,-1.1307,-1.8001,-1.439,-2.1143,-2.0334,-2.195,-1.5047,-1.8602,-1.813
-1.1322,-0.53049,-1.5165,-2.456,-0.58028,-1.5092,-2.3491,-0.97598,-1.4162,-2.842,-0.32164,-1.8711,-2.1674,-0.90196,-2.0086,-0.78272,-2.1138,-1.1479,-2.3064,-1.6339,-2.3762,-1.6671,-1.8163,-2.1202
-0.88996,-0.80751,-1.5069,-2.3322,-1.8802,-1.7295,-2.7735,-1.2373,-1.6672,-3.1972,-0.8748,-2.2393,-2.7567,-0.9308,-3.0336,-0.59261,-2.1102,-1.2954,-1.7636,-2.1975,-2.4009,-1.6246,-2.1042,-2.6166
-1.0785,-1.1597,-1.824,-2.3246,-2.9373,-2.0106,-3.5389,-1.8122,-1.6993,-4.336,-0.89993,-2.3036,-3.7542,-1.337,-4.5295,-0.5313,-2.9722,-2.4918,-2.0226,-4.1415,-2.203,-2.4883,-2.6,-3.1933
-1.35,-1.419,-2.0641,-2.4771,-3.1785,-2.3566,-4.1881,-2.2619,-1.7239,-4.9328,-1.2869,-1.4789,-3.7437,-1.7961,-4.4311,-0.26805,-3.4499,-2.4789,-2.3179,-4.3642,-2.1016,-3.0956,-2.4726,-3.6162
-1.7494,-1.8018,-2.2768,-2.5917,-3.2532,-2.5946,-4.2884,-2.4833,-1.8718,-4.9077,-1.7457,-2.1021,-3.8435,-2.3655,-4.1259,-0.50165,-3.8899,-2.0424,-2.6032,-3.6831,-2.1419,-3.225,-2.2521,-2.8882
-2.2116,-1.5418,-2.3754,-2.8391,-2.2949,-2.7937,-3.6207,-2.6705,-2.1579,-4.1959,-1.3066,-2.2887,-4.3333,-3.2254,-3.7486,-0.78193,-4.4333,-2.1004,-2.9882,-3.4977,-2.4482,-3.2164,-2.5782,-3.0875
-2.5068,-1.1655,-2.4829,-2.9224,-1.2778,-2.9769,-3.6801,-2.4095,-2.2255,-3.6282,-1.5793,-2.5519,-4.227,-3.3268,-3.5618,-0.80557,-4.4645,-1.6588,-3.01,-2.1448,-2.761,-3.117,-2.8554,-3.296
-2.9578,-1.2644,-2.8889,-3.2084,-1.5271,-3.3719,-3.9131,-2.5897,-2.4065,-4.105,-1.5156,-1.7897,-4.2855,-3.5711,-3.1434,-0.81284,-4.861,-1.4461,-3.3335,-1.9676,-2.7278,-3.5421,-2.6717,-3.0824
-2.9506,-2.0607,-3.5134,-3.2325,-3.2274,-3.4418,-4.1269,-3.1673,-2.3794,-4.6177,-1.91,-1.8255,-4.2552,-3.6576,-4.6447,-0.69878,-5.3716,-2.06,-3.6264,-3.8918,-2.9897,-3.7346,-2.7004,-3.6064
-3.0868,-2.0306,-3.4521,-3.1342,-2.9314,-3.4528,-3.8332,-3.0443,-2.2926,-4.2402,-2.0743,-1.7216,-3.8488,-3.7587,-4.1092,-0.55428,-5.504,-1.6477,-3.579,-3.1366,-2.7311,-3.6503,-2.0883,-3.3236
-3.1556,-1.7366,-3.4719,-3.2696,-1.7276,-3.4633,-3.4227,-2.8569,-2.3319,-3.2805,-1.6232,-1.3241,-3.5147,-3.5917,-2.815,-0.7875,-5.3436,-1.2703,-4.0871,-1.9711,-3.1411,-3.4574,-2.7434,-3.6164
-3.2881,-1.6775,-3.3471,-3.3542,-0.98145,-3.3537,-3.0247,-2.4819,-2.222,-2.4937,-1.8649,-1.361,-3.2084,-3.4843,-1.7583,-1.0865,-5.3185,-0.39637,-4.0408,-0.61327,-3.0782,-3.6165,-2.7148,-3.3678
-3.3832,-1.4482,-2.9918,-3.3793,-0.6537,-3.0464,-3.0396,-1.899,-1.9792,-2.4405,-1.4978,-1.7711,-3.0434,-3.4553,-1.6031,-0.94651,-5.2278,0.047546,-3.2264,-0.59959,-2.0999,-3.7072,-2.2384,-3.1061
-3.0979,-1.025,-2.7221,-3.2955,-0.54971,-2.8589,-2.6057,-2.072,-1.6706,-1.4471,-1.124,-1.0177,-3.1058,-3.1269,-1.9888,-0.83202,-4.583,-0.16716,-2.6917,-1.4987,-1.7923,-3.7233,-2.1905,-3.1967
-2.9525,-0.67421,-2.5243,-2.9088,-1.2815,-2.7311,-2.2744,-2.2319,-1.2324,-1.4018,-0.98787,-1.0063,-3.1169,-3.1871,-2.2728,-0.57721,-4.4075,-0.14694,-2.3869,-1.7475,-1.3044,-3.2111,-1.9327,-2.6852
-3.2259,-0.99404,-2.7381,-2.925,-0.74013,-2.9098,-2.1559,-2.2822,-1.2931,-0.82208,-0.64732,-0.52241,-3.0833,-3.1713,-2.4267,-0.58411,-4.6658,-0.42644,-2.574,-2.1172,-1.613,-3.0287,-1.8208,-2.5988
-3.3935,-1.0726,-2.8569,-3.3209,-0.33229,-2.9743,-1.9664,-2.5169,-1.3041,-0.2994,-0.50138,-1.3313,-3.4475,-3.2196,-2.2704,-1.1884,-4.7641,-0.20289,-3.172,-0.8769,-2.4095,-3.2093,-2.2508,-3.1328
-3.7039,-1.6148,-2.9889,-3.5478,-0.70231,-3.127,-2.1177,-2.724,-1.5428,-0.68936,-0.55179,-1.0151,-3.5536,-3.3984,-1.976,-1.66,-4.5997,-0.31863,-3.335,-0.0070205,-3.0558,-3.3027,-2.2721,-2.9341
-3.8828,-1.7162,-3.2236,-3.8161,-0.77497,-3.5543,-2.2994,-3.0061,-2.1117,-0.37716,-1.2931,-1.2881,-3.0316,-3.0609,-1.4584,-1.671,-4.0062,-0.38775,-3.5106,0.39973,-3.5311,-2.896,-2.254,-3.3258
-3.3247,-1.5083,-2.8486,-3.594,-0.39239,-3.0564,-2.2606,-2.7949,-2.0894,-0.11976,-1.6481,-1.6641,-2.1956,-2.6034,-1.0668,-1.3477,-3.5579,-0.085347,-3.5216,1.1038,-3.6257,-2.9497,-1.9341,-3.8983
-2.9888,-1.7863,-2.4385,-3.2235,-0.034985,-2.565,-2.1112,-2.4325,-1.9601,0.14388,-1.357,-0.55236,-1.9536,-2.4891,-1.1202,-1.3808,-3.3891,-0.15206,-3.3986,0.99539,-3.3313,-3.3079,-1.5286,-3.3723
-2.994,-1.699,-2.2866,-3.0919,0.27984,-2.5439,-1.7029,-2.2625,-1.7833,0.52217,-1.5174,-0.18715,-2.3359,-2.6687,-1.1373,-1.6897,-3.2664,-0.44484,-3.3277,0.58065,-2.9541,-2.8844,-1.6737,-3.313
-2.912,-1.71,-2.0177,-2.918,-0.34574,-2.1194,-1.9976,-1.7099,-1.4888,-0.86871,-1.1832,-0.77182,-2.1076,-2.4258,-0.95666,-1.7519,-3.1581,-0.40117,-3.2882,0.72426,-3.0575,-2.3447,-1.7817,-3.2163
-2.8737,-2.2798,-1.9193,-2.9455,-1.2264,-1.7483,-2.6919,-1.3125,-1.6008,-1.2238,-1.0328,-1.7784,-1.9748,-2.1902,-0.98581,-1.9649,-3.4473,-0.23908,-4.107,1.0771,-3.4751,-2.58,-1.6469,-3.2212
-3.217,-2.369,-2.275,-3.4982,-0.3457,-2.2995,-2.6749,-1.642,-2.2272,-0.47402,-1.8568,-2.4291,-2.2188,-2.6206,-0.56116,-2.0365,-3.6116,0.19736,-4.3008,2.0644,-3.5632,-2.8655,-0.86915,-3.4056
-3.8224,-2.146,-3.1664,-3.6644,0.44922,-3.4257,-2.0983,-2.5927,-2.502,0.62075,-2.2561,-1.7391,-2.5615,-3.3659,-0.86421,-2.3849,-3.972,-0.1812,-4.499,2.3157,-4.0682,-3.0527,-0.56211,-3.7614
-4.0176,-1.9834,-3.3122,-3.7462,0.51052,-3.6037,-1.7616,-2.7585,-2.4485,0.75288,-1.8524,-1.6717,-2.6801,-3.6911,-0.30731,-2.8398,-4.295,-0.52683,-4.8364,2.4634,-4.154,-3.3204,-1.2579,-4.0561
-3.923,-1.5836,-3.369,-3.7656,0.76505,-3.5175,-1.8911,-2.5808,-2.1918,-0.26803,-1.6888,-2.2833,-2.4176,-3.6257,0.34017,-2.8134,-4.1347,-0.47183,-4.4898,2.7485,-3.9636,-2.9602,-1.5509,-4.2913
-3.8033,-1.2989,-3.6542,-3.536,1.3678,-3.3618,-1.7745,-2.5309,-2.119,-0.25678,-1.7621,-1.7173,-1.9295,-3.3907,1.2185,-2.5442,-3.8533,-0.72228,-3.9449,2.6108,-4.1099,-2.6782,-1.8421,-3.3837
-3.7889,-1.0992,-3.532,-3.4029,1.5443,-3.1631,-1.5281,-2.4489,-2.1544,-0.18973,-2.2698,-2.2917,-1.263,-3.2588,2.0367,-2.3351,-3.9473,-0.38041,-3.6837,3.2343,-3.8025,-2.4521,-1.3757,-2.7004
-3.4457,-0.68197,-2.8074,-2.9643,1.9007,-2.6977,-0.90098,-2.4918,-1.7983,0.77542,-2.1498,-1.5948,-0.84553,-2.7779,2.3733,-1.9102,-3.5555,-0.0268,-3.287,3.3065,-3.0518,-2.4105,-1.1281,-2.6172
-3.102,-0.36023,-2.1206,-2.986,2.2521,-1.8981,-0.78489,-1.7251,-1.2701,0.42443,-1.4703,-1.0632,-0.0017606,-2.2247,3.0793,-1.3976,-3.0514,0.54879,-2.3764,3.8328,-2.232,-1.8573,-0.72472,-2.1276
-3.1199,-0.48018,-2.3096,-3.2543,2.5256,-1.8784,-0.72491,-1.789,-1.5741,0.70129,-1.9535,-1.0525,-0.18243,-2.4433,3.0202,-1.4757,-3.2991,0.21926,-2.7414,3.6925,-2.5681,-2.2503,-1.0554,-2.1133
-2.9336,-0.76996,-2.1506,-2.7071,1.9241,-2.0949,-0.93453,-2.2917,-1.7334,0.33347,-1.936,-1.3183,-0.85545,-2.7896,2.6381,-1.7767,-3.5074,-0.32279,-3.0449,4.0733,-3.1474,-2.2451,-1.6596,-2.9009
-2.8703,-1.3242,-2.2795,-2.5297,1.4577,-2.1064,-1.1822,-2.1636,-1.5273,-0.10921,-1.5538,-2.4837,-0.81508,-2.9464,2.5446,-2.0734,-3.6068,-0.37458,-3.0304,3.8807,-3.0727,-2.6027,-1.4025,-3.1237
-2.4434,-1.0822,-2.0238,-2.2255,1.7466,-1.5681,-1.0133,-1.6416,-1.2652,0.46936,-1.2428,-2.13,-0.50743,-2.7218,2.4732,-1.9179,-3.0217,-0.48737,-2.998,3.7011,-2.8106,-2.4985,-1.1077,-2.4437
-2.5266,-1.0957,-1.8201,-2.3434,1.8383,-1.5269,-1.5028,-1.4639,-1.2746,-0.1433,-1.0576,-2.4398,-0.0071357,-2.7032,2.8566,-1.7531,-3.0276,-0.1179,-2.7971,3.5273,-2.7295,-2.6332,-1.0624,-2.8644
-2.8448,-1.7106,-2.156,-2.4656,1.3225,-2.1003,-1.936,-2.0206,-1.5916,-1.5283,-1.5879,-2.5801,-0.98187,-2.7672,1.6778,-2.2749,-3.456,-1.1799,-3.2923,2.2692,-3.1232,-2.8674,-1.8954,-3.4472
-2.8793,-2.0147,-2.2921,-2.3768,1.0839,-2.2405,-1.38,-2.6698,-1.482,-0.90174,-1.6971,-1.6703,-1.9448,-2.5545,0.22196,-2.6274,-3.2974,-2.1816,-2.8791,0.61964,-3.1236,-2.7585,-2.9282,-3.5459
-2.7883,-2.2867,-2.3884,-2.1137,1.5965,-2.2172,-1.019,-2.8943,-1.2819,-0.31426,-1.4753,-0.57008,-1.4588,-2.3606,0.77729,-1.9069,-2.8117,-1.4992,-2.3713,1.7371,-2.9468,-2.3586,-2.5861,-3.0083
-2.0278,-2.0413,-1.6778,-1.8929,1.8142,-1.3235,-1.1195,-2.0686,-0.91926,0.37805,-1.1018,-1.7319,-0.71617,-1.5847,1.5075,-0.94432,-1.686,-0.80471,-1.8832,2.3997,-2.6078,-1.0303,-1.9102,-2.6658
-1.5883,-1.5026,-1.0964,-1.5071,1.7292,-0.90625,-0.81179,-1.8622,-0.3791,0.69457,-1.0131,-1.1494,0.36431,-1.0078,1.9901,-0.39813,-1.2244,-0.32369,-1.1843,2.2441,-2.0644,-0.94472,-1.2628,-2.6139
-1.5852,-1.4386,-0.88651,-1.603,1.4585,-0.49163,-1.1713,-1.5644,-0.46196,-0.016162,-0.89868,-1.015,0.68803,-1.1302,2.1043,-0.36831,-1.0689,-0.046292,-1.0489,2.565,-1.8303,-1.2044,-1.347,-2.9656
-1.714,-1.5857,-0.85321,-1.677,1.3815,-0.54061,-1.4589,-1.5515,-0.67532,-0.36755,-0.71225,-2.1597,0.86229,-1.2753,2.3766,-0.42991,-1.1498,0.13115,-1.2899,2.2449,-2.2224,-1.5781,-1.7658,-2.8335
-2.0656,-1.6467,-1.1518,-1.4545,1.4722,-0.98895,-0.99617,-2.0925,-0.73595,0.60194,-1.0816,-1.0879,0.73714,-1.2745,2.4248,-0.70431,-1.4973,-0.12059,-1.8331,2.468,-2.6809,-1.6135,-1.895,-3.0224
-2.0488,-1.316,-0.9964,-1.2909,1.2265,-0.81763,-0.65551,-2.0243,-0.42608,0.75256,-0.86442,-0.80169,0.84005,-1.1866,2.6145,-0.72617,-1.4834,-0.2206,-1.6716,2.716,-2.5531,-1.7642,-1.2019,-2.7952
-1.971,-0.935,-0.70305,-1.1881,0.83562,-0.26932,-1.0112,-1.6135,-0.20114,0.092812,-0.85005,-1.6568,1.2791,-1.2944,2.6348,-0.42516,-1.3221,0.42176,-1.4484,2.7396,-2.0823,-1.9904,-0.91097,-2.952
-2.081,-0.43137,-0.40953,-1.0469,1.1264,0.13811,-1.6053,-0.95491,-0.18678,-0.84267,-0.62164,-2.0839,1.3179,-1.2897,2.4093,-0.124,-1.2559,1.0519,-1.048,2.7604,-1.484,-1.5644,-1.2644,-2.6181
-2.3096,-0.8293,-0.63291,-1.2923,0.76701,0.10881,-2.0181,-0.72035,-0.23977,-1.861,-1.0667,-2.2133,1.1034,-1.413,2.4663,-0.13169,-1.7624,0.88597,-0.79225,2.6312,-1.4338,-1.5599,-1.2357,-2.4136
-2.7,-1.7679,-1.2828,-2.2875,0.021627,-0.34927,-2.4623,-0.64335,-0.45044,-1.9895,-1.3369,-2.6365,0.81554,-1.7403,2.0889,-0.48045,-2.2458,0.52915,-1.3977,2.1994,-1.9887,-1.9865,-1.227,-2.8844
-2.9382,-1.9,-1.5311,-2.5184,0.072181,-1.1396,-2.3798,-1.2104,-0.57852,-1.8109,-1.4049,-1.7091,0.38257,-1.7645,1.0525,-0.64636,-2.3836,0.031237,-1.5202,1.3463,-2.2573,-1.8224,-1.2997,-3.085
-2.8965,-1.8924,-1.5779,-2.6081,0.12638,-1.2248,-2.4461,-1.3655,-0.92486,-1.7939,-1.6594,-1.6178,0.45911,-1.7519,1.3197,-0.81632,-2.5375,-0.069658,-1.3298,1.1904,-2.434,-1.6091,-1.3675,-2.9171
-2.5073,-1.9529,-1.3475,-2.5482,-0.14589,-0.87859,-2.4728,-0.82429,-1.0069,-1.6269,-1.2545,-2.1823,0.51522,-1.5882,1.6182,-1.0969,-2.1882,-0.48974,-1.5702,1.4556,-2.7606,-1.71,-1.3773,-3.1018
-2.2614,-2.0028,-1.1007,-2.3738,-0.40234,-0.57715,-2.6435,-0.29119,-0.59612,-1.7977,-0.99737,-2.7695,0.43166,-1.6566,1.395,-1.2018,-2.1657,-0.16723,-1.8091,1.444,-2.4645,-1.2826,-1.6264,-2.787
-2.7608,-2.4077,-1.6774,-2.3241,-0.54273,-1.1263,-2.612,-0.95378,-0.74202,-2.4184,-1.5718,-2.7404,-0.11665,-2.2689,1.175,-1.4689,-2.6645,-0.2534,-2.0717,1.0239,-2.702,-1.8352,-1.8101,-3.0521
-2.8251,-2.3766,-2.0125,-2.2182,-0.80536,-1.5566,-2.5118,-1.598,-0.81964,-2.446,-1.5924,-2.3224,-0.52185,-2.3502,1.0696,-1.4611,-2.57,-0.11834,-2.1145,1.5236,-2.8194,-2.1229,-1.733,-2.6437
-2.6403,-2.1716,-1.6458,-2.1472,-0.73789,-1.8862,-2.4432,-2.1409,-0.91467,-2.656,-1.5116,-1.8817,-0.9589,-2.5957,0.50882,-1.6096,-2.5927,-0.1425,-1.9375,0.9624,-2.6509,-1.7813,-2.1185,-3.1643
